Lake,Year,Author,Station,Depth m,Depth zones,Basin,Latitude,Longitude,Density D. polymorpha ind m-2 ,Density D. r. bugensis ind m-2,Density all Dreissena ind m-2,Biomass D. polymorpha gAFDTW/m2,Biomass D. r. bugensis gAFDTW/m2,Biomass all Dreissena gAFDTW/m2
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H14,37,31-50,excluding Green Bay,42.07217,-87.45283,1378.02,8446.62,9824.64,5.65953,22.4315,28.09103
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H15,55,51-90,excluding Green Bay,42.15833,-87.43333,0,178.5,178.5,0,1.4557,1.4557
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H18,19,0-30,excluding Green Bay,41.98333,-86.6,7.14,185.64,192.78,0.00811,0.3642,0.37231
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H19,37,31-50,excluding Green Bay,42,-86.68467,528.36,8011.08,8539.44,0.25446,10.7677,11.02216
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H20,55,51-90,excluding Green Bay,42.01383,-86.75283,0,228.48,228.48,0,0.9342,0.9342
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H21,73,51-90,excluding Green Bay,42.04033,-86.88333,0,14.28,14.28,0,0.2244,0.2244
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H22,46,31-50,excluding Green Bay,42.13917,-86.66383,14.28,1635.06,1649.34,0.03327,2.6324,2.66567
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H24,19,0-30,excluding Green Bay,42.3875,-86.33333,0,21.42,21.42,0,0.0311,0.0311
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H28,19,0-30,excluding Green Bay,42.63,-86.26533,0,842.52,842.52,0,1.2217,1.2217
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H29,37,31-50,excluding Green Bay,42.63,-86.30583,7.14,813.96,821.1,0.01664,1.3105,1.32714
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H30,73,51-90,excluding Green Bay,42.63,-86.43333,7.14,221.34,228.48,0.05276,0.394,0.44676
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H31,46,31-50,excluding Green Bay,43.04117,-86.33317,142.8,10174.5,10317.3,0.33272,16.3809,16.71362
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H8,19,0-30,excluding Green Bay,42.39867,-87.77083,192.78,242.76,435.54,0.53593,0.352,0.88793
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H9,37,31-50,excluding Green Bay,42.44583,-87.70583,2991.66,8867.88,11859.54,6.97057,14.2773,21.24787
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,K2,45,31-50,excluding Green Bay,43.335,-86.49667,114.24,6590.22,6704.46,0.31759,10.6103,10.92789
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,KE1,20,0-30,excluding Green Bay,44.38833,-87.47533,207.06,2470.44,2677.5,0.57563,3.5821,4.15773
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,KE2,30,0-30,excluding Green Bay,44.38833,-87.46067,14.28,12830.58,12844.86,0.0397,18.6043,18.644
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,KE3,45,31-50,excluding Green Bay,44.38833,-87.439,28.56,29673.84,29702.4,0.06654,47.7749,47.84144
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,KE5,80,51-90,excluding Green Bay,44.38833,-87.39967,0,2391.9,2391.9,0,4.2576,4.2576
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,L220,20,0-30,excluding Green Bay,43.50083,-86.50233,7.14,7618.38,7625.52,0.01306,1.9689,1.98196
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,L230,30,0-30,excluding Green Bay,43.50083,-86.51867,863.94,19163.76,20027.7,3.25679,59.8638,63.12059
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,L245,45,31-50,excluding Green Bay,43.50083,-86.53133,456.96,13537.44,13994.4,0.04387,21.164,21.20787
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,L260,60,51-90,excluding Green Bay,43.50083,-86.55483,71.4,4898.04,4969.44,0.46324,17.4451,17.90834
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,L280,80,51-90,excluding Green Bay,43.50083,-86.60367,0,107.1,107.1,0,0.503,0.503
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,LU1,20,0-30,excluding Green Bay,43.944,-86.535,21.42,10952.76,10974.18,0.05955,15.8815,15.94105
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,LU3,45,31-50,excluding Green Bay,43.944,-86.60817,114.24,16336.32,16450.56,0.26618,26.3015,26.56768
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,LU4,60,51-90,excluding Green Bay,43.944,-86.62667,7.14,11395.44,11402.58,0.05276,20.2839,20.33666
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,LU5,80,51-90,excluding Green Bay,43.944,-86.65,0,2327.64,2327.64,0,4.1432,4.1432
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,M45,45,31-50,excluding Green Bay,43.1905,-86.42867,92.82,8482.32,8575.14,0.21627,13.6565,13.87277
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,MAN1,20,0-30,excluding Green Bay,44.413,-86.28217,2570.4,15650.88,18221.28,7.14571,22.6938,29.83951
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,MAN2,30,0-30,excluding Green Bay,44.413,-86.28633,599.76,7918.26,8518.02,1.66733,11.4815,13.14883
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,MAN3,45,31-50,excluding Green Bay,44.413,-86.33183,1428,30759.12,32187.12,6.36113,49.5222,55.88333
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,MAN4,60,51-90,excluding Green Bay,44.413,-86.3395,1199.52,39784.08,40983.6,8.86445,70.8157,79.68015
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,MAN5,80,51-90,excluding Green Bay,44.413,-86.347,0,0,0,0,0,0
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI11,128,>90,excluding Green Bay,42.38333,-87,0,0,0,0,0,0
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI18,161,>90,excluding Green Bay,42.73333,-87,0,0,0,0,0,0
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI27,112,>90,excluding Green Bay,43.6,-86.91667,0,6.4,6.4,0,0.019385131,0.019385131
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI30,39,31-50,excluding Green Bay,43.93333,-86.56667,0,8285.3,8285.3,0,25.20066987,25.20066987
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI31,42,31-50,excluding Green Bay,43.91667,-87.61667,0,4231.9,4231.9,0,12.87172676,12.87172676
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI40,160,>90,excluding Green Bay,44.76,-86.96667,0,0,0,0,0,0
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI41,250,>90,excluding Green Bay,44.73667,-86.72167,0,0,0,0,0,0
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI42,49,31-50,excluding Green Bay,44.77056,-87.21278,0,22689.1,22689.1,0,69.01106517,69.01106517
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI46,51,51-90,excluding Green Bay,43.10306,-86.37222,0,9011.9,9011.9,0,27.41057476,27.41057476
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI47,186,>90,excluding Green Bay,45.17833,-86.375,0,0,0,0,0,0
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI48,53,51-90,excluding Green Bay,42.68333,-86.33333,0,7699,7699,0,23.41723785,23.41723785
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI51,106,>90,excluding Green Bay,45.18333,-86.1,0,14805.3,14805.3,0,45.03165854,45.03165854
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI52,54,51-90,excluding Green Bay,45.80833,-86.04556,0,5098.7,5098.7,0,15.50810453,15.50810453
Michigan,2005,U.S. EPA Great Lakes National Program Office data,MI53,60,51-90,excluding Green Bay,45.43333,-85.21667,0,0,0,0,0,0
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,N2,40,31-50,excluding Green Bay,41.89167,-86.86667,0,1263.78,1263.78,0,2.0347,2.0347
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,N3,61,51-90,excluding Green Bay,41.96667,-86.98333,0,21.42,21.42,0,0.0381,0.0381
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,PET1,17,0-30,excluding Green Bay,45.44567,-85.071,0,835.38,835.38,0,1.2113,1.2113
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,PET2,32,31-50,excluding Green Bay,45.44567,-85.0755,285.6,32301.36,32586.96,0.79397,46.837,47.63097
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,PET3,43,31-50,excluding Green Bay,45.44567,-85.18683,14.28,34043.52,34057.8,0.03327,54.8101,54.84337
Michigan,2005,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,PW2,30,0-30,excluding Green Bay,43.447,-87.782,178.5,4326.84,4505.34,0.49623,6.2739,6.77013
